block_names,word,difficulty,correct_answer,across_block.thisRepN,across_block.thisTrialN,across_block.thisN,across_block.thisIndex,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,jonapot_szoveg.started,jonapot_szoveg.stopped,szo_kiir.started,szo_kiir.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,koszi_szoveg.started,koszi_szoveg.stopped,session,participant,date,expName,psychopyVersion,frameRate,
blocks/block_20.csv,,,,0,19,19,19,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_21.csv,khiba,21,right,0,20,20,20,0,0,0,3,,,66.00350916199386,None,right,1,0.7887505409889854,66.00350916199386,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_21.csv,mérőműszer,21,left,0,20,20,20,0,1,1,7,,,67.30382363800891,None,left,1,0.6324600380030461,67.30382363800891,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_21.csv,,,,0,20,20,20,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_22.csv,nagybeteg,22,left,0,21,21,21,0,0,0,22,,,68.572479518014,None,left,1,0.7957424750202335,68.572479518014,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_22.csv,lendít,22,left,0,21,21,21,0,1,1,9,,,69.87308238999685,None,left,1,1.5670949569903314,69.87308238999685,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_22.csv,,,,0,21,21,21,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_23.csv,konfirki,23,right,0,22,22,22,0,0,0,11,,,72.14032663300168,None,right,1,0.8759487550123595,72.14032663300168,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_23.csv,tejfehér,23,left,0,22,22,22,0,1,1,4,,,73.52586727001471,None,left,1,0.7063920260407031,73.52586727001471,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_23.csv,,,,0,22,22,22,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_24.csv,kulcscsont,24,left,0,23,23,23,0,0,0,2,,,74.89306540298276,None,left,1,1.1872221420053393,74.89306540298276,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_24.csv,hidroxid,24,left,0,23,23,23,0,1,1,19,,,76.5936555719818,None,left,1,0.7826294130063616,76.5936555719818,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_24.csv,,,,0,23,23,23,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_25.csv,lágyék,25,left,0,24,24,24,0,0,0,2,,,78.02745461801533,None,left,1,0.7647692479658872,78.02745461801533,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_25.csv,tokmány,25,left,0,24,24,24,0,1,1,0,,,79.29618139198283,None,right,0,1.136078390001785,79.29618139198283,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_25.csv,oldalszél,25,left,0,24,24,24,0,2,2,23,,,80.94693001901032,None,left,1,1.1012563519761898,80.94693001901032,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
