word	fpm	lemma_fpm	nchar	pos	bin	lfpm10r	nonce_word	incorrect_answers	correct_answers	correct_odds	correct_log_odds	residual	pred
széledez	3.500583430571762e-4	0.004667444574095682	8	verb	2	-3.569	FALSE	23	24	1.0416666666666667	0.0408219945202552	-0.8258322240111857	0.8666542185314414
szélmalomszárny	3.500583430571762e-4	4.667444574095683e-4	15	noun	3	-3.393	FALSE	8	36	4.111111111111111	1.413693335308005	0.49248646815875446	0.9212068671492508
szélsőjáték	0.028121353558926487	0.079463243873979	11	noun	18	-1.578	FALSE	2	27	9.333333333333334	2.2335922215070942	0.4940956250906999	1.7394965964163935
szélvész	0.5110851808634772	0.6898483080513419	8	noun	29	-0.306	FALSE	1	23	12	2.4849066497880004	0.14533091857570046	2.3395757312122982
szénaköteg	0.0012835472578763127	0.004084014002333722	10	noun	7	-2.829	FALSE	1	26	13.5	2.6026896854443837	1.4632722238238949	1.139417461620489
szíjaz	0.002333722287047841	0.19323220536756125	6	verb	10	-2.569	FALSE	0	31	32	3.4657359027997265	2.1626604953258086	1.3030754074739177
színpad	12.422520420070011	77.52893815635939	7	noun	40	1.058	FALSE	2	33	11.333333333333334	2.4277482359480516	-0.5119066300601538	2.939654866008203
színű	52.27724620770128	58.75495915985998	5	adjective	47	1.776	FALSE	1	40	20.5	3.0204248861443626	-0.3010985201885098	3.3215234063328696
szódabikarbonát	0.05180863477246208	0.07129521586931155	15	noun	21	-1.226	FALSE	6	27	4	1.3862943611198906	-0.5168601811499326	1.9031545422698224
szótag	0.782147024504084	2.655425904317386	6	noun	31	-0.048	FALSE	0	29	30	3.4011973816621555	0.9525163532142366	2.4486810284479175
sápít	7.001166861143524e-4	0.013652275379229872	5	verb	5	-3.092	FALSE	2	26	9	2.1972245773362196	1.16691241295135	1.03031216438487
sárfolt	0.013185530921820303	0.05915985997666278	7	noun	16	-1.837	FALSE	1	36	18.5	2.917770732084279	1.2873794329035038	1.6303912991807747
sárgaréz	0.8413068844807468	1.079463243873979	8	noun	31	-0.031	FALSE	1	31	16	2.772588722239781	0.3239076937918621	2.4486810284479175
sínsaru	7.001166861143524e-4	7.001166861143524e-4	7	noun	5	-3.092	FALSE	12	14	1.1538461538461535	0.14310084364067324	-0.8872113207441963	1.03031216438487
sóhajt	0.8096849474912485	6.4985997666277715	6	verb	31	-0.032	FALSE	0	33	34	3.5263605246161616	1.0776794961682423	2.4486810284479175
söröspohár	0.04189031505250875	0.13652275379229872	10	noun	20	-1.352	FALSE	1	33	17	2.833213344056216	0.9846114504042028	1.8486018936520128
sötét	61.85262543757293	98.82147024504084	5	noun	37	0.624	FALSE	0	27	28	3.332204510175204	0.5562075900204272	2.7759969201547747
sürög	0.05624270711785297	2.3511085180863476	5	verb	21	-1.217	FALSE	1	35	18	2.8903717578961645	0.9872172156263416	1.9031545422698224
süteményestál	0.007934655775962661	0.020070011668611436	13	noun	14	-2.051	FALSE	0	43	44	3.784189633918261	2.262903631973105	1.5212860019451555
takaréktűzhely	0.03395565927654609	0.06721120186697783	14	noun	19	-1.437	FALSE	3	38	9.75	2.277267285009756	0.483218039975552	1.7940492450342032
takácsmester	0.037922987164527425	0.052975495915986	12	noun	20	-1.368	FALSE	0	43	44	3.784189633918261	1.9355877402662471	1.8486018936520128
tangózik	0.015052508751458577	0.13885647607934656	8	verb	16	-1.78	FALSE	4	33	6.8	1.916922612182061	0.28653131300128587	1.6303912991807747
tanrend	0.3014002333722287	1.0640606767794631	7	noun	27	-0.489	FALSE	0	33	34	3.5263605246161616	1.295890090639481	2.230470433976679
tanács	81.31656942823804	196.3042007001167	6	noun	44	1.48	FALSE	0	30	31	3.4339872044851463	0.2761217440057025	3.1578654604794414
tanácskozik	0.20840140023337222	2.4578763127187866	11	verb	26	-0.64	FALSE	0	44	45	3.80666248977032	1.6307447044114485	2.1759177853588696
tanácsol	0.6448074679113186	12.916919486581097	8	verb	30	-0.132	FALSE	0	28	29	3.367295829986474	0.9731674501563649	2.394128379830108
tanít	10.893348891481914	81.4512252042007	5	verb	41	1.086	FALSE	1	30	15.5	2.740840023925201	-0.25336749070081416	2.9942075146260123
tapétáz	0.006067677946324387	0.25204200700116686	7	verb	13	-2.154	FALSE	1	29	15	2.70805020110221	1.2413168477748635	1.466733353327346
tarkarézérc	1.1668611435239207e-4	2.3337222870478414e-4	11	noun	1	-3.87	FALSE	9	23	2.4	0.8754687373538999	0.06336716744026846	0.8121015699136319
tarol	0.6122520420070011	3.6763127187864644	5	verb	30	-0.219	FALSE	1	18	9.5	2.2512917986064953	-0.14283658122361417	2.394128379830108
tartalom	79.74177362893816	306.37514585764296	8	noun	46	1.71	FALSE	0	31	32	3.4657359027997265	0.19876514508466356	3.26697075771506
tartozik	136.8507584597433	235.79218203033838	8	verb	50	2.197	FALSE	0	32	33	3.49650756146648	0.01132620928017894	3.4851813521862978
tejeslány	0.0018669778296382731	0.0037339556592765463	9	noun	9	-2.666	FALSE	2	35	12	2.4849066497880004	1.2363838909318925	1.248522758856108
temperamentum	0.614585764294049	2.063593932322054	13	noun	30	-0.181	FALSE	0	21	22	3.091042453358316	0.6969140735282067	2.394128379830108
templomoz	8.168028004667445e-4	0.0025670945157526253	9	verb	5	-3.092	FALSE	17	26	1.5	0.4054651081081644	-0.6248470562767052	1.03031216438487
tenger	26.007467911318553	62.05705950991832	6	noun	44	1.456	FALSE	2	38	13	2.5649493574615367	-0.592916103017907	3.1578654604794414
terhelődik	0.22100350058343057	0.38891481913652276	10	verb	26	-0.601	FALSE	1	36	18.5	2.917770732084279	0.7418529467254079	2.1759177853588696
terjed	30.930805134189033	62.12147024504084	6	verb	45	1.547	FALSE	0	27	28	3.332204510175204	0.1197864010779506	3.212418109097251
teríték	0.6898483080513419	7.0756126021003505	7	noun	30	-0.116	FALSE	1	28	14.5	2.6741486494265287	0.2800202695964193	2.394128379830108
tesped	0.04095682613768962	0.20665110851808635	6	verb	20	-1.34	FALSE	5	23	4	1.3862943611198906	-0.46230753253212303	1.8486018936520128
testnedv	0.09509918319719954	1.2667444574095683	8	noun	23	-0.969	FALSE	3	30	7.75	2.0476928433652555	0.03543300385981316	2.0122598395054414
tetszik	75.39288214702451	174.85157526254375	7	verb	48	1.939	FALSE	0	37	38	3.6375861597263857	0.2615101047757035	3.376076054950679
tetvetlenít	2.3337222870478414e-4	0.008518086347724621	11	verb	2	-3.569	FALSE	9	18	1.9	0.6418538861723947	-0.22480033235904617	0.8666542185314414
tincs	0.2975495915985998	3.4862310385064177	5	noun	27	-0.473	FALSE	4	28	5.8	1.7578579175523736	-0.472612516424307	2.230470433976679
tipizál	0.015869311551925322	0.21563593932322053	7	verb	17	-1.743	FALSE	10	32	3	1.0986122886681098	-0.5863316591304749	1.684943947798584
tipográfus	0.1868144690781797	0.30688448074679114	10	noun	26	-0.682	FALSE	5	36	6.166666666666667	1.8191584434161696	-0.35675934194270176	2.1759177853588696
tokmány	0.21971995332555425	0.4411901983663944	7	noun	26	-0.629	FALSE	19	20	1.05	0.04879016416943205	-2.127127621189439	2.1759177853588696
tokosodik	0.0030338389731621937	0.018203033838973162	9	verb	11	-2.455	FALSE	7	27	3.5	1.252762968495368	-0.10486508759635926	1.357628056091727
tokozódik	0.003150525087514586	0.009451575262543758	9	verb	11	-2.439	FALSE	12	19	1.5384615384615383	0.43078291609245434	-0.926845139999273	1.357628056091727
torz	4.423803967327888	4.929054842473746	4	adjective	37	0.694	FALSE	0	29	30	3.4011973816621555	0.6252004615073788	2.7759969201547747
totemoszlop	0.0632438739789965	0.1899649941656943	11	noun	22	-1.169	FALSE	5	28	4.833333333333333	1.575536360758419	-0.38217083012921377	1.957707190887632
transzplantál	7.001166861143524e-4	0.1266044340723454	13	verb	5	-3.092	FALSE	4	30	6.2	1.824549292051046	0.7942371276661764	1.03031216438487
trend	12.95414235705951	48.12718786464411	5	noun	41	1.074	FALSE	1	31	16	2.772588722239781	-0.22161879238623383	2.9942075146260123
tropikus	0.24329054842473746	0.24947491248541423	8	adjective	27	-0.563	FALSE	6	28	4.142857142857143	1.421385680931161	-0.8090847530455197	2.230470433976679
truccol	0.0019836639439906652	0.006184364060676779	7	verb	9	-2.694	FALSE	26	15	0.5925925925925926	-0.5232481437645479	-1.7717709026206558	1.248522758856108
turné	5.868961493582264	18.14154025670945	5	noun	38	0.819	FALSE	3	24	6.25	1.8325814637483104	-0.997968105024276	2.830549568772584
tábornagy	0.43185530921820303	0.6098016336056009	9	noun	29	-0.321	FALSE	1	32	16.5	2.803360380906535	0.46378464969423494	2.3395757312122982
tábornok	9.23220536756126	13.867911318553093	8	noun	40	1.005	FALSE	1	24	12.5	2.5257286443082556	-0.41392622169994975	2.939654866008203
táborozik	0.14620770128354726	2.3271878646441073	9	verb	25	-0.775	FALSE	1	28	14.5	2.6741486494265287	0.5527835126854672	2.12136513674106
tángál	0.0014002333722287048	0.02368728121353559	6	verb	7	-2.87	FALSE	11	19	1.6666666666666667	0.5108256237659907	-0.6285918378544981	1.139417461620489
tárgylemez	0.07047841306884481	0.3798133022170362	10	noun	22	-1.096	FALSE	3	33	8.5	2.1400661634962708	0.1823589726086381	1.957707190887632
téesz	0.31971995332555425	0.7828471411901984	5	noun	28	-0.444	FALSE	27	12	0.4642857142857143	-0.7672551527136672	-3.0522782353081577	2.285023082594489
tér	115.10851808634773	477.0576429404901	3	noun	49	2.108	FALSE	1	33	17	2.833213344056216	-0.5974153595122755	3.4306287035684884
téveszmerendszer	0.007001166861143524	0.01353558926487748	16	noun	14	-2.099	FALSE	9	27	2.8	1.029619417181158	-0.49166658476399794	1.5212860019451555
téveszt	0.358343057176196	6.087397899649941	7	verb	28	-0.386	FALSE	0	26	27	3.295836866004329	1.010813783409839	2.285023082594489
tévhit	5.609101516919487	11.95029171528588	6	noun	37	0.709	FALSE	0	34	35	3.5553480614894135	0.7793511413346369	2.7759969201547747
típusú	104.63547257876313	106.41761960326721	6	adjective	49	2.082	FALSE	0	35	36	3.58351893845611	0.1528902348876182	3.4306287035684884
tópart	0.6311551925320886	2.4242707117852977	6	noun	28	-0.348	FALSE	0	35	36	3.58351893845611	1.2984958558616198	2.285023082594489
többszörös	10.460326721120186	23.36161026837806	10	adjective	40	1.041	FALSE	0	29	30	3.4011973816621555	0.4615425156539501	2.939654866008203
tököl	1.0736289381563593	2.3373395565927653	5	verb	22	-1.12	FALSE	2	30	10.333333333333334	2.3353749158170367	0.377667724929404	1.957707190887632
tömődik	0.0485414235705951	0.24049008168028005	7	verb	21	-1.26	FALSE	1	32	16.5	2.803360380906535	0.9002058386367117	1.9031545422698224
töredék	1.971178529754959	13.802100350058343	7	noun	34	0.316	FALSE	0	24	25	3.218875824868201	0.6065368505668528	2.6123389743013457
törköly	0.34025670945157527	0.6050175029171528	7	noun	27	-0.572	FALSE	9	24	2.5	0.9162907318741552	-1.3141797021025254	2.230470433976679
törzskönyvez	0.0037339556592765463	0.4196032672112019	12	verb	11	-2.365	FALSE	1	37	19	2.9444389791664403	1.586810923074713	1.357628056091727
törékeny	7.230805134189032	8.857642940490082	8	adjective	39	0.894	FALSE	0	31	32	3.4657359027997265	0.5806336854093308	2.8851022173903935
törődik	4.492298716452742	24.06441073512252	7	verb	37	0.7	FALSE	0	31	32	3.4657359027997265	0.6897389826449499	2.7759969201547747
túlium	0.004084014002333722	0.005134189031505251	6	noun	11	-2.352	FALSE	26	11	0.4444444444444444	-0.8109302162163288	-2.1685582723080565	1.357628056091727
türemlik	0.003617269544924154	0.010385064177362895	8	verb	11	-2.393	FALSE	21	23	1.0909090909090908	0.0870113769896297	-1.2706166791020976	1.357628056091727
tőzsérkedik	1.1668611435239207e-4	7.001166861143524e-4	11	verb	1	-3.87	FALSE	12	19	1.5384615384615383	0.43078291609245434	-0.3813186538211771	0.8121015699136319
un	7.068961493582264	27.92543757292882	2	verb	37	0.632	FALSE	18	12	0.6842105263157895	-0.3794896217049037	-3.15548654185968	2.7759969201547747
urbanizálódik	0.009101516919486581	0.04772462077012835	13	verb	14	-1.995	FALSE	4	29	6	1.791759469228055	0.2704734672828989	1.5212860019451555
utalvány	5.540723453908985	14.139323220536756	8	noun	38	0.787	FALSE	0	37	38	3.6375861597263857	0.8070365909537995	2.830549568772584
utálkodik	3.500583430571762e-4	0.0010501750291715287	9	verb	3	-3.393	FALSE	8	31	3.5555555555555554	1.2685113254635072	0.34730445831425666	0.9212068671492508
vabank	0.03745624270711785	0.047841306884480746	6	noun	12	-2.247	FALSE	36	5	0.16216216216216217	-1.8191584434161696	-3.2313391481257066	1.4121807047095367
vagdalthús	0.05472578763127188	0.08308051341890316	10	noun	18	-1.542	FALSE	0	35	36	3.58351893845611	1.8440223420397155	1.7394965964163935
vagyon	2.3337222870478414e-4	4025.9392065344223	4	noun	44	1.466	FALSE	0	30	31	3.4339872044851463	0.2761217440057025	3.1578654604794414
vakaródzik	0.0647607934655776	0.44165694282380397	9	verb	22	-1.15	FALSE	3	25	6.5	1.8718021769015911	-0.08590501398604139	1.957707190887632
varieté	0.3856476079346558	0.5427071178529755	7	noun	26	-0.671	FALSE	19	18	0.95	-0.05129329438755058	-2.227211079746422	2.1759177853588696
vasáru	0.04504084014002334	0.08284714119019837	6	noun	19	-1.492	FALSE	1	23	12	2.4849066497880004	0.6908574047537965	1.7940492450342032
vegyesbolt	0.36114352392065346	0.7072345390898483	10	noun	28	-0.451	FALSE	0	21	22	3.091042453358316	0.8060193707638258	2.285023082594489
vektorinvariáns	1.1668611435239207e-4	1.1668611435239207e-4	15	noun	1	-3.87	FALSE	16	14	0.8823529411764706	-0.12516314295400605	-0.9372647128676376	0.8121015699136319
vendég	33.88436406067678	210.60151691948658	6	noun	45	1.546	FALSE	0	32	33	3.49650756146648	0.284089452369227	3.212418109097251
verizmus	0.030921820303383897	0.04154025670945158	8	noun	19	-1.469	FALSE	27	5	0.21428571428571427	-1.540445040947149	-3.334494285981353	1.7940492450342032
verseny	130.14527421236872	320.334772462077	7	noun	49	2.108	FALSE	0	37	38	3.6375861597263857	0.20695745615789396	3.4306287035684884
viaszoz	3.500583430571762e-4	0.01073512252042007	7	verb	2	-3.569	FALSE	11	32	2.75	1.01160091167848	0.14494669314703892	0.8666542185314414
vicc	11.28004667444574	23.45565927654609	4	noun	41	1.086	FALSE	1	28	14.5	2.6741486494265287	-0.3200588651994863	2.9942075146260123
vicsorog	0.12870478413068845	0.6241540256709451	8	verb	24	-0.843	FALSE	0	33	34	3.5263605246161616	1.4595480364929097	2.066812488123251
villany	5.610268378063011	9.074212368728121	7	noun	38	0.771	FALSE	0	35	36	3.58351893845611	0.7529693696835238	2.830549568772584
virág	25.646207701283547	94.66394399066512	5	noun	42	1.275	FALSE	0	38	39	3.6635616461296463	0.6148014828858218	3.0487601632438217
virágpor	1.0198366394399065	2.1753792298716452	8	noun	32	0.057	FALSE	0	32	33	3.49650756146648	0.9932738844007518	2.503233677065727
visong	0.026137689614935823	0.20781796966161026	6	verb	18	-1.534	FALSE	1	29	15	2.70805020110221	0.9685536046858156	1.7394965964163935
viszkóz	0.2193698949824971	0.2658109684947491	7	noun	26	-0.61	FALSE	5	31	5.333333333333333	1.6739764335716716	-0.5019413517871996	2.1759177853588696
viszkózus	0.29871645274212366	0.37876312718786465	9	adjective	27	-0.482	FALSE	5	36	6.166666666666667	1.8191584434161696	-0.4113119905605113	2.230470433976679
viszonvád	0.01073512252042007	0.017152858809801632	9	noun	13	-2.163	FALSE	12	13	1.0769230769230769	0.074107972153721835	-1.3926253811736249	1.466733353327346
viszály	1.3731621936989498	3.4805134189031506	7	noun	33	0.18	FALSE	1	27	14	2.6390573296152584	0.08127100393172018	2.5577863256835363
vitamindús	0.6731621936989498	0.7577596266044341	10	adjective	30	-0.13	FALSE	0	30	31	3.4339872044851463	1.0398588246550369	2.394128379830108
vizesvödör	0.012368728121353558	0.047841306884480746	10	noun	16	-1.849	FALSE	2	31	10.666666666666666	2.367123614131617	0.7367323149508418	1.6303912991807747
volt	50.23547257876313	55.810501750291714	4	noun	23	-0.975	FALSE	0	28	29	3.367295829986474	1.3550359904810318	2.0122598395054414
vulkanizál	0.002333722287047841	0.04014002333722287	10	verb	10	-2.569	FALSE	4	29	6	1.791759469228055	0.4886840617541373	1.3030754074739177
vád	8.478179696616102	31.722053675612603	3	noun	40	0.987	FALSE	1	23	12	2.4849066497880004	-0.454748216220205	2.939654866008203
változik	51.753792298716455	201.36394399066512	8	verb	46	1.765	FALSE	3	36	9.25	2.224623551524334	-1.042347206190729	3.26697075771506
vászonbetét	5.834305717619603e-4	0.002333722287047841	11	noun	4	-3.171	FALSE	2	39	13.333333333333334	2.5902671654458267	1.6145076496787667	0.9757595157670604
védővámrendszer	0.00338389731621937	0.005600933488914819	15	noun	11	-2.439	FALSE	2	30	10.333333333333334	2.3353749158170367	0.9777468597253094	1.357628056091727
végbél	1.7742123687281213	3.169894982497083	6	noun	34	0.305	FALSE	0	23	24	3.1780538303479458	0.565714856046598	2.6123389743013457
vélekedik	3.1096849474912487	14.369661610268379	9	verb	36	0.555	FALSE	1	25	13	2.5649493574615367	-0.1564949140754303	2.721444271536965
véresszájú	0.17397899649941656	0.2044340723453909	10	adjective	25	-0.722	FALSE	1	42	21.5	3.068052935133617	0.9466877983925556	2.12136513674106
vértanú	1.8439906651108517	6.893348891481914	7	adjective	29	-0.287	FALSE	1	31	16	2.772588722239781	0.43301299102748125	2.3395757312122982
vízilabdázik	0.04457409568261377	0.2736289381563594	12	verb	20	-1.302	FALSE	1	26	13.5	2.6026896854443837	0.7540877917923702	1.8486018936520128
vörös	46.537456242707115	66.23838973162194	5	adjective	46	1.699	FALSE	0	23	24	3.1780538303479458	-0.08891692736711723	3.26697075771506
zenekar	65.5955659276546	118.53792298716452	7	noun	47	1.823	FALSE	1	37	19	2.9444389791664403	-0.3770844271664321	3.3215234063328696
zománcáru	0.010035005834305718	0.010851808634772461	9	noun	12	-2.237	FALSE	4	33	6.8	1.916922612182061	0.5047419074725242	1.4121807047095367
zord	5.149708284714119	6.0693115519253205	4	adjective	38	0.749	FALSE	1	32	16.5	2.803360380906535	-0.02718918786605136	2.830549568772584
zsúfolódik	0.10023337222870478	0.5427071178529755	10	verb	23	-0.937	FALSE	0	37	38	3.6375861597263857	1.6253263202209434	2.0122598395054414
zuboly	0.28016336056009333	0.31376896149358224	6	noun	10	-2.569	FALSE	11	16	1.4166666666666667	0.3483066942682158	-0.9547687132057016	1.3030754074739177
zártkörű	2.9453908984830806	9.48634772462077	8	adjective	36	0.486	FALSE	0	34	35	3.5553480614894135	0.8339037899524465	2.721444271536965
zörög	1.0198366394399065	2.0036172695449244	5	verb	32	0.052	FALSE	0	34	35	3.5553480614894135	1.052114384423685	2.503233677065727
állvány	3.854492415402567	10.54049008168028	7	noun	37	0.649	FALSE	0	29	30	3.4011973816621555	0.6252004615073788	2.7759969201547747
állótükör	0.013302217036172695	0.031971995332555424	9	noun	16	-1.813	FALSE	0	35	36	3.58351893845611	1.9531276392753347	1.6303912991807747
álomkór	0.06942823803967328	0.12193698949824971	7	noun	22	-1.096	FALSE	0	33	34	3.5263605246161616	1.5686533337285289	1.957707190887632
általad	17.90396732788798	17.9512252042007	7	verb	43	1.316	FALSE	0	28	29	3.367295829986474	0.26398301812484	3.103312811861631
ár	69.95414235705951	443.9135355892649	2	noun	48	1.907	FALSE	1	28	14.5	2.6741486494265287	-0.7019274055241533	3.376076054950679
áradmány	0.0019836639439906652	0.005017502917152859	8	noun	9	-2.64	FALSE	14	16	1.1333333333333333	0.125163142954006	-1.1233596159021018	1.248522758856108
árstop	0.0037339556592765463	0.006184364060676779	6	noun	11	-2.365	FALSE	11	26	2.25	0.8109302162163288	-0.5466978398753986	1.357628056091727
árus	0.9917152858809801	6.0988331388564765	4	adjective	28	-0.422	FALSE	2	36	12.333333333333334	2.512305623976115	0.22728254138162457	2.285023082594489
áruszállítmány	0.010268378063010501	0.022287047841306886	14	noun	15	-1.926	FALSE	0	47	48	3.871201010907891	2.295362360344925	1.5758386505629651
ég	33.822170361726954	105.37409568261377	2	noun	45	1.592	FALSE	0	29	30	3.4011973816621555	0.18877927256490223	3.212418109097251
égitest	2.350058343057176	6.35169194865811	7	noun	35	0.434	FALSE	0	19	20	2.995732273553991	0.3288406506348334	2.6668916229191555
ékszer	6.180630105017503	28.21365227537923	6	noun	39	0.854	FALSE	0	26	27	3.295836866004329	0.4107346486139334	2.8851022173903935
érkezik	68.49183197199534	263.5792298716453	7	verb	48	1.898	FALSE	2	23	8	2.0794415416798357	-1.2966345132708463	3.376076054950679
érlelődik	0.5705950991831972	2.092532088681447	9	verb	30	-0.188	FALSE	1	27	14	2.6390573296152584	0.24492894978514895	2.394128379830108
értékesít	1.9135355892648775	26.260326721120187	9	verb	34	0.344	FALSE	0	30	31	3.4339872044851463	0.8216482301837985	2.6123389743013457
évfolyam	53.50280046674446	83.37397899649942	8	noun	47	1.79	FALSE	0	29	30	3.4011973816621555	0.07967397532928314	3.3215234063328696
írótoll	0.01971995332555426	0.06021003500583431	7	noun	17	-1.642	FALSE	3	41	10.5	2.3513752571634776	0.6664313093648929	1.684943947798584
ízesedik	0.006067677946324387	0.00898483080513419	8	verb	13	-2.154	FALSE	3	27	7	1.9459101490553132	0.47917679572796673	1.466733353327346
ólom	2.444340723453909	4.083080513418903	4	noun	35	0.451	FALSE	1	29	15	2.70805020110221	0.04115857818305264	2.6668916229191555
ómagyar	0.31388564760793464	0.3711785297549592	7	adjective	28	-0.441	FALSE	2	33	11.333333333333334	2.4277482359480516	0.14272515335356128	2.285023082594489
öklelődzik	0.0010501750291715287	0.005950991831971996	9	verb	7	-2.916	FALSE	16	21	1.2941176470588236	0.25782910930209985	-0.881588352318389	1.139417461620489
öklelőzik	8.168028004667445e-4	0.005950991831971996	9	verb	6	-3.025	FALSE	19	9	0.5	-0.6931471805599453	-1.7780119935626246	1.0848648130026797
öklendez	0.007001166861143524	0.43593932322053675	8	verb	14	-2.092	FALSE	0	41	42	3.737669618283368	2.2163836163382125	1.5212860019451555
ökonómus	0.009918319719953326	0.02252042007001167	8	noun	15	-1.941	FALSE	12	22	1.7692307692307692	0.5705448584676129	-1.0052937920953526	1.5758386505629651
örmény	5.405950991831972	7.17514585764294	6	adjective	38	0.795	FALSE	0	23	24	3.1780538303479458	0.3475042615753595	2.830549568772584
örvend	6.182263710618437	13.161843640606767	6	verb	39	0.854	FALSE	0	33	34	3.5263605246161616	0.6412583072257658	2.8851022173903935
öröm	35.023453908984834	172.79381563593932	4	noun	45	1.607	FALSE	0	31	32	3.4657359027997265	0.2533177937024733	3.212418109097251
össztűz	0.2637106184364061	0.5208868144690781	7	noun	27	-0.523	FALSE	3	25	6.5	1.8718021769015911	-0.35866825707508937	2.230470433976679
ötletdús	0.030221703617269544	0.040840140023337225	8	adjective	19	-1.457	FALSE	1	34	17.5	2.862200880929469	1.0681516358952647	1.7940492450342032
ötvöződik	0.8163360560093349	1.3179696616102683	9	verb	31	-0.033	FALSE	4	30	6.2	1.824549292051046	-0.6241317363968729	2.4486810284479175
újgazdag	0.39801633605600933	0.7052508751458576	8	noun	29	-0.337	FALSE	1	26	13.5	2.6026896854443837	0.26311395423208384	2.3395757312122982
üldögél	0.9525087514585764	5.86242707117853	7	verb	32	0.041	FALSE	0	32	33	3.49650756146648	0.9932738844007518	2.503233677065727
üveg	29.999883313885647	65.30081680280047	4	noun	45	1.54	FALSE	0	29	30	3.4011973816621555	0.18877927256490223	3.212418109097251
üzemanyagár	0.28016336056009333	1.3911318553092182	11	noun	27	-0.49	FALSE	3	26	6.75	1.9095425048844383	-0.32092792909224216	2.230470433976679
őrült	12.61703617269545	18.497899649941658	5	noun	31	-0.042	FALSE	0	28	29	3.367295829986474	0.9186148015385552	2.4486810284479175
űrlap	9.0438739789965	23.445157526254377	5	noun	40	1.015	FALSE	0	25	26	3.258096538021482	0.3184416720132768	2.939654866008203
